match_id,game_mode,game_duration,radiant_score,dire_score,average_mmr,radiant_win,dire_win,winner,radiant_position_1_steam_id,radiant_position_1_hero,radiant_position_1_last_hits_5,radiant_position_1_denies_5,radiant_position_1_gpm_5,radiant_position_1_xpm_5,radiant_position_1_networth_5,radiant_position_1_actions_5,radiant_position_1_camps_stacked_5,radiant_position_1_hero_damage_5,radiant_position_1_heal_5,radiant_position_1_hero_damage_taken_5,radiant_position_1_tower_damage_5,radiant_position_1_kills_5,radiant_position_1_deaths_5,radiant_position_1_level_5,radiant_position_1_wards_5,radiant_position_1_sentries_5,radiant_position_1_last_hits_10,radiant_position_1_denies_10,radiant_position_1_gpm_10,radiant_position_1_xpm_10,radiant_position_1_networth_10,radiant_position_1_actions_10,radiant_position_1_camps_stacked_10,radiant_position_1_hero_damage_10,radiant_position_1_heal_10,radiant_position_1_hero_damage_taken_10,radiant_position_1_tower_damage_10,radiant_position_1_kills_10,radiant_position_1_deaths_10,radiant_position_1_level_10,radiant_position_1_wards_10,radiant_position_1_sentries_10,radiant_position_1_last_hits_15,radiant_position_1_denies_15,radiant_position_1_gpm_15,radiant_position_1_xpm_15,radiant_position_1_networth_15,radiant_position_1_actions_15,radiant_position_1_camps_stacked_15,radiant_position_1_hero_damage_15,radiant_position_1_heal_15,radiant_position_1_hero_damage_taken_15,radiant_position_1_tower_damage_15,radiant_position_1_kills_15,radiant_position_1_deaths_15,radiant_position_1_level_15,radiant_position_1_wards_15,radiant_position_1_sentries_15,radiant_position_1_last_hits_20,radiant_position_1_denies_20,radiant_position_1_gpm_20,radiant_position_1_xpm_20,radiant_position_1_networth_20,radiant_position_1_actions_20,radiant_position_1_camps_stacked_20,radiant_position_1_hero_damage_20,radiant_position_1_heal_20,radiant_position_1_hero_damage_taken_20,radiant_position_1_tower_damage_20,radiant_position_1_kills_20,radiant_position_1_deaths_20,radiant_position_1_level_20,radiant_position_1_wards_20,radiant_position_1_sentries_20,radiant_position_5_steam_id,radiant_position_5_hero,radiant_position_5_last_hits_5,radiant_position_5_denies_5,radiant_position_5_gpm_5,radiant_position_5_xpm_5,radiant_position_5_networth_5,radiant_position_5_actions_5,radiant_position_5_camps_stacked_5,radiant_position_5_hero_damage_5,radiant_position_5_heal_5,radiant_position_5_hero_damage_taken_5,radiant_position_5_tower_damage_5,radiant_position_5_kills_5,radiant_position_5_deaths_5,radiant_position_5_level_5,radiant_position_5_wards_5,radiant_position_5_sentries_5,radiant_position_5_last_hits_10,radiant_position_5_denies_10,radiant_position_5_gpm_10,radiant_position_5_xpm_10,radiant_position_5_networth_10,radiant_position_5_actions_10,radiant_position_5_camps_stacked_10,radiant_position_5_hero_damage_10,radiant_position_5_heal_10,radiant_position_5_hero_damage_taken_10,radiant_position_5_tower_damage_10,radiant_position_5_kills_10,radiant_position_5_deaths_10,radiant_position_5_level_10,radiant_position_5_wards_10,radiant_position_5_sentries_10,radiant_position_5_last_hits_15,radiant_position_5_denies_15,radiant_position_5_gpm_15,radiant_position_5_xpm_15,radiant_position_5_networth_15,radiant_position_5_actions_15,radiant_position_5_camps_stacked_15,radiant_position_5_hero_damage_15,radiant_position_5_heal_15,radiant_position_5_hero_damage_taken_15,radiant_position_5_tower_damage_15,radiant_position_5_kills_15,radiant_position_5_deaths_15,radiant_position_5_level_15,radiant_position_5_wards_15,radiant_position_5_sentries_15,radiant_position_5_last_hits_20,radiant_position_5_denies_20,radiant_position_5_gpm_20,radiant_position_5_xpm_20,radiant_position_5_networth_20,radiant_position_5_actions_20,radiant_position_5_camps_stacked_20,radiant_position_5_hero_damage_20,radiant_position_5_heal_20,radiant_position_5_hero_damage_taken_20,radiant_position_5_tower_damage_20,radiant_position_5_kills_20,radiant_position_5_deaths_20,radiant_position_5_level_20,radiant_position_5_wards_20,radiant_position_5_sentries_20,radiant_position_4_steam_id,radiant_position_4_hero,radiant_position_4_last_hits_5,radiant_position_4_denies_5,radiant_position_4_gpm_5,radiant_position_4_xpm_5,radiant_position_4_networth_5,radiant_position_4_actions_5,radiant_position_4_camps_stacked_5,radiant_position_4_hero_damage_5,radiant_position_4_heal_5,radiant_position_4_hero_damage_taken_5,radiant_position_4_tower_damage_5,radiant_position_4_kills_5,radiant_position_4_deaths_5,radiant_position_4_level_5,radiant_position_4_wards_5,radiant_position_4_sentries_5,radiant_position_4_last_hits_10,radiant_position_4_denies_10,radiant_position_4_gpm_10,radiant_position_4_xpm_10,radiant_position_4_networth_10,radiant_position_4_actions_10,radiant_position_4_camps_stacked_10,radiant_position_4_hero_damage_10,radiant_position_4_heal_10,radiant_position_4_hero_damage_taken_10,radiant_position_4_tower_damage_10,radiant_position_4_kills_10,radiant_position_4_deaths_10,radiant_position_4_level_10,radiant_position_4_wards_10,radiant_position_4_sentries_10,radiant_position_4_last_hits_15,radiant_position_4_denies_15,radiant_position_4_gpm_15,radiant_position_4_xpm_15,radiant_position_4_networth_15,radiant_position_4_actions_15,radiant_position_4_camps_stacked_15,radiant_position_4_hero_damage_15,radiant_position_4_heal_15,radiant_position_4_hero_damage_taken_15,radiant_position_4_tower_damage_15,radiant_position_4_kills_15,radiant_position_4_deaths_15,radiant_position_4_level_15,radiant_position_4_wards_15,radiant_position_4_sentries_15,radiant_position_4_last_hits_20,radiant_position_4_denies_20,radiant_position_4_gpm_20,radiant_position_4_xpm_20,radiant_position_4_networth_20,radiant_position_4_actions_20,radiant_position_4_camps_stacked_20,radiant_position_4_hero_damage_20,radiant_position_4_heal_20,radiant_position_4_hero_damage_taken_20,radiant_position_4_tower_damage_20,radiant_position_4_kills_20,radiant_position_4_deaths_20,radiant_position_4_level_20,radiant_position_4_wards_20,radiant_position_4_sentries_20,radiant_position_3_steam_id,radiant_position_3_hero,radiant_position_3_last_hits_5,radiant_position_3_denies_5,radiant_position_3_gpm_5,radiant_position_3_xpm_5,radiant_position_3_networth_5,radiant_position_3_actions_5,radiant_position_3_camps_stacked_5,radiant_position_3_hero_damage_5,radiant_position_3_heal_5,radiant_position_3_hero_damage_taken_5,radiant_position_3_tower_damage_5,radiant_position_3_kills_5,radiant_position_3_deaths_5,radiant_position_3_level_5,radiant_position_3_wards_5,radiant_position_3_sentries_5,radiant_position_3_last_hits_10,radiant_position_3_denies_10,radiant_position_3_gpm_10,radiant_position_3_xpm_10,radiant_position_3_networth_10,radiant_position_3_actions_10,radiant_position_3_camps_stacked_10,radiant_position_3_hero_damage_10,radiant_position_3_heal_10,radiant_position_3_hero_damage_taken_10,radiant_position_3_tower_damage_10,radiant_position_3_kills_10,radiant_position_3_deaths_10,radiant_position_3_level_10,radiant_position_3_wards_10,radiant_position_3_sentries_10,radiant_position_3_last_hits_15,radiant_position_3_denies_15,radiant_position_3_gpm_15,radiant_position_3_xpm_15,radiant_position_3_networth_15,radiant_position_3_actions_15,radiant_position_3_camps_stacked_15,radiant_position_3_hero_damage_15,radiant_position_3_heal_15,radiant_position_3_hero_damage_taken_15,radiant_position_3_tower_damage_15,radiant_position_3_kills_15,radiant_position_3_deaths_15,radiant_position_3_level_15,radiant_position_3_wards_15,radiant_position_3_sentries_15,radiant_position_3_last_hits_20,radiant_position_3_denies_20,radiant_position_3_gpm_20,radiant_position_3_xpm_20,radiant_position_3_networth_20,radiant_position_3_actions_20,radiant_position_3_camps_stacked_20,radiant_position_3_hero_damage_20,radiant_position_3_heal_20,radiant_position_3_hero_damage_taken_20,radiant_position_3_tower_damage_20,radiant_position_3_kills_20,radiant_position_3_deaths_20,radiant_position_3_level_20,radiant_position_3_wards_20,radiant_position_3_sentries_20,radiant_position_2_steam_id,radiant_position_2_hero,radiant_position_2_last_hits_5,radiant_position_2_denies_5,radiant_position_2_gpm_5,radiant_position_2_xpm_5,radiant_position_2_networth_5,radiant_position_2_actions_5,radiant_position_2_camps_stacked_5,radiant_position_2_hero_damage_5,radiant_position_2_heal_5,radiant_position_2_hero_damage_taken_5,radiant_position_2_tower_damage_5,radiant_position_2_kills_5,radiant_position_2_deaths_5,radiant_position_2_level_5,radiant_position_2_wards_5,radiant_position_2_sentries_5,radiant_position_2_last_hits_10,radiant_position_2_denies_10,radiant_position_2_gpm_10,radiant_position_2_xpm_10,radiant_position_2_networth_10,radiant_position_2_actions_10,radiant_position_2_camps_stacked_10,radiant_position_2_hero_damage_10,radiant_position_2_heal_10,radiant_position_2_hero_damage_taken_10,radiant_position_2_tower_damage_10,radiant_position_2_kills_10,radiant_position_2_deaths_10,radiant_position_2_level_10,radiant_position_2_wards_10,radiant_position_2_sentries_10,radiant_position_2_last_hits_15,radiant_position_2_denies_15,radiant_position_2_gpm_15,radiant_position_2_xpm_15,radiant_position_2_networth_15,radiant_position_2_actions_15,radiant_position_2_camps_stacked_15,radiant_position_2_hero_damage_15,radiant_position_2_heal_15,radiant_position_2_hero_damage_taken_15,radiant_position_2_tower_damage_15,radiant_position_2_kills_15,radiant_position_2_deaths_15,radiant_position_2_level_15,radiant_position_2_wards_15,radiant_position_2_sentries_15,radiant_position_2_last_hits_20,radiant_position_2_denies_20,radiant_position_2_gpm_20,radiant_position_2_xpm_20,radiant_position_2_networth_20,radiant_position_2_actions_20,radiant_position_2_camps_stacked_20,radiant_position_2_hero_damage_20,radiant_position_2_heal_20,radiant_position_2_hero_damage_taken_20,radiant_position_2_tower_damage_20,radiant_position_2_kills_20,radiant_position_2_deaths_20,radiant_position_2_level_20,radiant_position_2_wards_20,radiant_position_2_sentries_20,dire_position_5_steam_id,dire_position_5_hero,dire_position_5_last_hits_5,dire_position_5_denies_5,dire_position_5_gpm_5,dire_position_5_xpm_5,dire_position_5_networth_5,dire_position_5_actions_5,dire_position_5_camps_stacked_5,dire_position_5_hero_damage_5,dire_position_5_heal_5,dire_position_5_hero_damage_taken_5,dire_position_5_tower_damage_5,dire_position_5_kills_5,dire_position_5_deaths_5,dire_position_5_level_5,dire_position_5_wards_5,dire_position_5_sentries_5,dire_position_5_last_hits_10,dire_position_5_denies_10,dire_position_5_gpm_10,dire_position_5_xpm_10,dire_position_5_networth_10,dire_position_5_actions_10,dire_position_5_camps_stacked_10,dire_position_5_hero_damage_10,dire_position_5_heal_10,dire_position_5_hero_damage_taken_10,dire_position_5_tower_damage_10,dire_position_5_kills_10,dire_position_5_deaths_10,dire_position_5_level_10,dire_position_5_wards_10,dire_position_5_sentries_10,dire_position_5_last_hits_15,dire_position_5_denies_15,dire_position_5_gpm_15,dire_position_5_xpm_15,dire_position_5_networth_15,dire_position_5_actions_15,dire_position_5_camps_stacked_15,dire_position_5_hero_damage_15,dire_position_5_heal_15,dire_position_5_hero_damage_taken_15,dire_position_5_tower_damage_15,dire_position_5_kills_15,dire_position_5_deaths_15,dire_position_5_level_15,dire_position_5_wards_15,dire_position_5_sentries_15,dire_position_5_last_hits_20,dire_position_5_denies_20,dire_position_5_gpm_20,dire_position_5_xpm_20,dire_position_5_networth_20,dire_position_5_actions_20,dire_position_5_camps_stacked_20,dire_position_5_hero_damage_20,dire_position_5_heal_20,dire_position_5_hero_damage_taken_20,dire_position_5_tower_damage_20,dire_position_5_kills_20,dire_position_5_deaths_20,dire_position_5_level_20,dire_position_5_wards_20,dire_position_5_sentries_20,dire_position_4_steam_id,dire_position_4_hero,dire_position_4_last_hits_5,dire_position_4_denies_5,dire_position_4_gpm_5,dire_position_4_xpm_5,dire_position_4_networth_5,dire_position_4_actions_5,dire_position_4_camps_stacked_5,dire_position_4_hero_damage_5,dire_position_4_heal_5,dire_position_4_hero_damage_taken_5,dire_position_4_tower_damage_5,dire_position_4_kills_5,dire_position_4_deaths_5,dire_position_4_level_5,dire_position_4_wards_5,dire_position_4_sentries_5,dire_position_4_last_hits_10,dire_position_4_denies_10,dire_position_4_gpm_10,dire_position_4_xpm_10,dire_position_4_networth_10,dire_position_4_actions_10,dire_position_4_camps_stacked_10,dire_position_4_hero_damage_10,dire_position_4_heal_10,dire_position_4_hero_damage_taken_10,dire_position_4_tower_damage_10,dire_position_4_kills_10,dire_position_4_deaths_10,dire_position_4_level_10,dire_position_4_wards_10,dire_position_4_sentries_10,dire_position_4_last_hits_15,dire_position_4_denies_15,dire_position_4_gpm_15,dire_position_4_xpm_15,dire_position_4_networth_15,dire_position_4_actions_15,dire_position_4_camps_stacked_15,dire_position_4_hero_damage_15,dire_position_4_heal_15,dire_position_4_hero_damage_taken_15,dire_position_4_tower_damage_15,dire_position_4_kills_15,dire_position_4_deaths_15,dire_position_4_level_15,dire_position_4_wards_15,dire_position_4_sentries_15,dire_position_4_last_hits_20,dire_position_4_denies_20,dire_position_4_gpm_20,dire_position_4_xpm_20,dire_position_4_networth_20,dire_position_4_actions_20,dire_position_4_camps_stacked_20,dire_position_4_hero_damage_20,dire_position_4_heal_20,dire_position_4_hero_damage_taken_20,dire_position_4_tower_damage_20,dire_position_4_kills_20,dire_position_4_deaths_20,dire_position_4_level_20,dire_position_4_wards_20,dire_position_4_sentries_20,dire_position_3_steam_id,dire_position_3_hero,dire_position_3_last_hits_5,dire_position_3_denies_5,dire_position_3_gpm_5,dire_position_3_xpm_5,dire_position_3_networth_5,dire_position_3_actions_5,dire_position_3_camps_stacked_5,dire_position_3_hero_damage_5,dire_position_3_heal_5,dire_position_3_hero_damage_taken_5,dire_position_3_tower_damage_5,dire_position_3_kills_5,dire_position_3_deaths_5,dire_position_3_level_5,dire_position_3_wards_5,dire_position_3_sentries_5,dire_position_3_last_hits_10,dire_position_3_denies_10,dire_position_3_gpm_10,dire_position_3_xpm_10,dire_position_3_networth_10,dire_position_3_actions_10,dire_position_3_camps_stacked_10,dire_position_3_hero_damage_10,dire_position_3_heal_10,dire_position_3_hero_damage_taken_10,dire_position_3_tower_damage_10,dire_position_3_kills_10,dire_position_3_deaths_10,dire_position_3_level_10,dire_position_3_wards_10,dire_position_3_sentries_10,dire_position_3_last_hits_15,dire_position_3_denies_15,dire_position_3_gpm_15,dire_position_3_xpm_15,dire_position_3_networth_15,dire_position_3_actions_15,dire_position_3_camps_stacked_15,dire_position_3_hero_damage_15,dire_position_3_heal_15,dire_position_3_hero_damage_taken_15,dire_position_3_tower_damage_15,dire_position_3_kills_15,dire_position_3_deaths_15,dire_position_3_level_15,dire_position_3_wards_15,dire_position_3_sentries_15,dire_position_3_last_hits_20,dire_position_3_denies_20,dire_position_3_gpm_20,dire_position_3_xpm_20,dire_position_3_networth_20,dire_position_3_actions_20,dire_position_3_camps_stacked_20,dire_position_3_hero_damage_20,dire_position_3_heal_20,dire_position_3_hero_damage_taken_20,dire_position_3_tower_damage_20,dire_position_3_kills_20,dire_position_3_deaths_20,dire_position_3_level_20,dire_position_3_wards_20,dire_position_3_sentries_20,dire_position_2_steam_id,dire_position_2_hero,dire_position_2_last_hits_5,dire_position_2_denies_5,dire_position_2_gpm_5,dire_position_2_xpm_5,dire_position_2_networth_5,dire_position_2_actions_5,dire_position_2_camps_stacked_5,dire_position_2_hero_damage_5,dire_position_2_heal_5,dire_position_2_hero_damage_taken_5,dire_position_2_tower_damage_5,dire_position_2_kills_5,dire_position_2_deaths_5,dire_position_2_level_5,dire_position_2_wards_5,dire_position_2_sentries_5,dire_position_2_last_hits_10,dire_position_2_denies_10,dire_position_2_gpm_10,dire_position_2_xpm_10,dire_position_2_networth_10,dire_position_2_actions_10,dire_position_2_camps_stacked_10,dire_position_2_hero_damage_10,dire_position_2_heal_10,dire_position_2_hero_damage_taken_10,dire_position_2_tower_damage_10,dire_position_2_kills_10,dire_position_2_deaths_10,dire_position_2_level_10,dire_position_2_wards_10,dire_position_2_sentries_10,dire_position_2_last_hits_15,dire_position_2_denies_15,dire_position_2_gpm_15,dire_position_2_xpm_15,dire_position_2_networth_15,dire_position_2_actions_15,dire_position_2_camps_stacked_15,dire_position_2_hero_damage_15,dire_position_2_heal_15,dire_position_2_hero_damage_taken_15,dire_position_2_tower_damage_15,dire_position_2_kills_15,dire_position_2_deaths_15,dire_position_2_level_15,dire_position_2_wards_15,dire_position_2_sentries_15,dire_position_2_last_hits_20,dire_position_2_denies_20,dire_position_2_gpm_20,dire_position_2_xpm_20,dire_position_2_networth_20,dire_position_2_actions_20,dire_position_2_camps_stacked_20,dire_position_2_hero_damage_20,dire_position_2_heal_20,dire_position_2_hero_damage_taken_20,dire_position_2_tower_damage_20,dire_position_2_kills_20,dire_position_2_deaths_20,dire_position_2_level_20,dire_position_2_wards_20,dire_position_2_sentries_20,dire_position_1_steam_id,dire_position_1_hero,dire_position_1_last_hits_5,dire_position_1_denies_5,dire_position_1_gpm_5,dire_position_1_xpm_5,dire_position_1_networth_5,dire_position_1_actions_5,dire_position_1_camps_stacked_5,dire_position_1_hero_damage_5,dire_position_1_heal_5,dire_position_1_hero_damage_taken_5,dire_position_1_tower_damage_5,dire_position_1_kills_5,dire_position_1_deaths_5,dire_position_1_level_5,dire_position_1_wards_5,dire_position_1_sentries_5,dire_position_1_last_hits_10,dire_position_1_denies_10,dire_position_1_gpm_10,dire_position_1_xpm_10,dire_position_1_networth_10,dire_position_1_actions_10,dire_position_1_camps_stacked_10,dire_position_1_hero_damage_10,dire_position_1_heal_10,dire_position_1_hero_damage_taken_10,dire_position_1_tower_damage_10,dire_position_1_kills_10,dire_position_1_deaths_10,dire_position_1_level_10,dire_position_1_wards_10,dire_position_1_sentries_10,dire_position_1_last_hits_15,dire_position_1_denies_15,dire_position_1_gpm_15,dire_position_1_xpm_15,dire_position_1_networth_15,dire_position_1_actions_15,dire_position_1_camps_stacked_15,dire_position_1_hero_damage_15,dire_position_1_heal_15,dire_position_1_hero_damage_taken_15,dire_position_1_tower_damage_15,dire_position_1_kills_15,dire_position_1_deaths_15,dire_position_1_level_15,dire_position_1_wards_15,dire_position_1_sentries_15,dire_position_1_last_hits_20,dire_position_1_denies_20,dire_position_1_gpm_20,dire_position_1_xpm_20,dire_position_1_networth_20,dire_position_1_actions_20,dire_position_1_camps_stacked_20,dire_position_1_hero_damage_20,dire_position_1_heal_20,dire_position_1_hero_damage_taken_20,dire_position_1_tower_damage_20,dire_position_1_kills_20,dire_position_1_deaths_20,dire_position_1_level_20,dire_position_1_wards_20,dire_position_1_sentries_20,radiant_kills_5,dire_kills_5,radiant_win_rate_5,dire_win_rate_5,radiant_networth_lead_5,dire_networth_lead_5,radiant_towers_lost_5,dire_towers_lost_5,radiant_kills_10,dire_kills_10,radiant_win_rate_10,dire_win_rate_10,radiant_networth_lead_10,dire_networth_lead_10,radiant_towers_lost_10,dire_towers_lost_10,radiant_kills_15,dire_kills_15,radiant_win_rate_15,dire_win_rate_15,radiant_networth_lead_15,dire_networth_lead_15,radiant_towers_lost_15,dire_towers_lost_15,radiant_kills_20,dire_kills_20,radiant_win_rate_20,dire_win_rate_20,radiant_networth_lead_20,dire_networth_lead_20,radiant_towers_lost_20,dire_towers_lost_20
7471753350,ALL_PICK_RANKED,2997,49,38,8976,False,True,dire,191290281,46,24,2,382.8,292.8,2254,2047,0,2956,0,1048,0,1,0,3,0,0,88,2,446.2,463.8,5214,3853,0,6131,0,1824,104,3,0,7,0,0,178,4,506.0,763.07,9669,5416,2,8013,0,2484,104,4,0,13,0,0,240.0,6.0,560.0,795.9,13608.0,6670.0,12.0,16822.0,0.0,4823.0,1408.0,8,1,16,0,0,148867034,64,1,0,243.6,181.2,1177,989,0,2482,81,2453,180,1,1,2,0,2,3,0,242.0,259.2,1817,1855,5,4159,81,3564,180,2,1,5,2,4,8,0,246.07,269.87,3355,2445,18,5956,81,5612,416,2,2,7,2,4,11.0,0.0,254.8,333.0,4780.0,3170.0,33.0,7556.0,81.0,8713.0,416.0,2,4,9,4,7,329869754,62,1,0,369.8,100.4,1384,790,0,722,0,2108,0,1,0,1,1,2,5,0,325.7,240.9,2452,1538,0,2663,0,4887,0,3,2,4,1,3,6,0,324.67,309.27,4429,2209,0,5784,0,6713,105,6,2,7,1,3,6.0,0.0,337.8,369.65,6819.0,2710.0,0.0,8201.0,0.0,8801.0,105.0,6,3,10,1,4,410590632,21,14,4,296.4,169.0,1510,1930,0,1336,0,1983,0,0,0,2,0,0,38,12,290.8,301.7,2983,3852,0,2257,0,3098,0,0,0,5,0,0,66,15,323.27,359.47,5925,5108,0,5213,125,5467,1747,1,1,8,0,1,91.0,15.0,351.8,489.7,8125.0,6330.0,0.0,9427.0,125.0,7206.0,1747.0,4,2,12,0,1,127077041,28,22,1,362.2,349.6,2012,805,0,758,0,2637,0,0,1,4,0,2,54,4,376.5,429.7,4348,1548,2,3437,0,5599,0,1,1,7,1,3,81,8,404.33,510.13,6703,2250,7,7378,204,8877,663,3,2,10,2,4,106.0,9.0,426.65,595.7,9316.0,2758.0,13.0,11815.0,204.0,13870.0,824.0,4,3,13,2,4,196400041,80,0,4,119.2,172.4,1029,1058,0,2341,0,1217,0,0,0,2,2,2,12,4,150.0,267.8,1941,1837,5,3759,0,2620,0,1,0,5,3,6,26,4,171.73,291.87,3102,2771,17,4780,0,5307,478,1,2,7,5,8,45.0,4.0,193.8,342.45,4893.0,3536.0,37.0,6450.0,0.0,8791.0,478.0,1,3,9,7,10,137340497,138,4,2,171.4,175.0,1083,922,0,1987,0,2622,0,0,1,2,0,0,4,2,161.9,175.8,1280,1819,3,3530,0,4013,0,0,3,3,0,0,7,2,163.27,306.8,2333,2630,8,4996,0,6826,408,0,5,7,0,0,8.0,2.0,177.25,309.25,3581.0,3521.0,13.0,7200.0,0.0,10727.0,408.0,1,8,9,0,0,232770759,104,14,4,271.8,226.2,1778,1969,0,1080,576,2652,0,1,1,2,2,1,43,7,288.0,335.3,3335,3874,0,1677,576,6029,0,1,2,6,2,2,78,8,314.87,370.33,5578,5507,0,4815,576,9703,344,3,4,8,2,2,106.0,8.0,351.2,418.75,8585.0,7079.0,0.0,7194.0,720.0,14727.0,344.0,4,6,11,3,2,307291170,113,28,4,328.0,519.6,1895,1874,0,2497,0,758,0,1,0,5,0,0,55,6,364.3,478.6,3863,3925,0,6490,0,4000,0,2,2,7,1,0,85,6,401.53,497.67,6631,5518,0,10841,0,8242,0,3,3,10,1,0,102.0,6.0,439.8,596.85,10256.0,7100.0,0.0,17818.0,0.0,16819.0,0.0,6,5,13,1,0,353424606,109,24,13,257.6,191.8,1917,2263,0,1851,0,1553,0,0,1,2,0,0,66,16,314.7,341.4,3762,3896,2,3043,0,2533,0,0,2,6,0,0,138,17,352.8,431.27,6444,5216,8,3248,0,2814,0,0,2,9,0,0,220.0,17.0,397.8,521.0,10562.0,6521.0,18.0,4278.0,0.0,3305.0,99.0,1,2,12,0,0,3,1,0.31,0.69,625,-625,0,0,9,3,0.5,0.5,1775,-1775,0,0,14,5,0.66,0.34,6600,-6600,1,2,21.0,13.0,0.53,0.47,2482.0,-2482.0,1,2
7471755079,ALL_PICK_RANKED,2537,32,58,8933,False,True,dire,862952989,109,18,7,337.8,221.8,1987,904,0,2190,0,2289,0,1,1,2,0,0,64,10,345.2,396.1,3905,1617,0,3133,0,2920,0,2,2,6,0,0,114,10,365.33,401.93,5559,2183,1,5358,0,5834,56,2,4,9,0,0,187.0,10.0,398.3,498.75,9560.0,2755.0,6.0,9547.0,0.0,7514.0,68.0,5,5,12,1,0,87690447,40,3,0,179.8,119.8,1039,1659,0,1907,192,2355,17,0,2,1,0,1,20,0,197.6,202.9,2243,3022,0,3609,192,4481,17,1,4,4,2,3,57,2,214.27,305.8,3528,4457,4,4249,192,5951,32,1,5,7,3,5,77.0,2.0,234.5,337.2,4981.0,5619.0,14.0,7884.0,192.0,9542.0,342.0,1,7,9,3,8,349310876,74,4,1,311.8,143.0,1295,1843,0,1785,0,1795,0,1,1,2,1,2,5,2,303.4,283.7,2743,3550,0,4637,0,4656,0,3,2,5,1,2,18,8,289.93,306.67,3448,5460,0,5963,0,5335,0,3,2,7,2,3,24.0,8.0,290.8,333.85,5061.0,7246.0,0.0,8302.0,0.0,8258.0,0.0,4,4,9,4,5,284888782,137,11,3,267.8,212.6,1557,1693,0,1136,0,2731,0,1,0,2,0,3,28,3,283.3,280.9,2880,3136,0,3211,0,6933,0,2,2,5,1,3,52,3,289.53,298.13,4218,4570,0,4670,0,9793,0,2,4,7,3,6,78.0,3.0,299.55,323.05,6204.0,6222.0,0.0,7770.0,0.0,16025.0,0.0,2,6,9,5,9,194818271,76,23,6,333.8,424.6,1756,2070,0,2216,0,1566,0,0,0,4,0,0,55,12,381.1,454.6,4197,3579,0,4305,0,2800,152,2,1,7,1,0,86,12,402.8,497.73,6334,4963,1,5775,0,3379,152,3,1,10,1,0,140.0,12.0,424.6,547.25,9625.0,6358.0,6.0,7944.0,0.0,5409.0,152.0,3,2,13,1,0,254146984,31,3,2,212.6,156.8,900,1331,0,2989,0,1303,0,0,1,2,0,0,5,2,237.2,230.1,2223,2527,2,5538,0,2843,0,3,3,4,0,0,9,2,256.93,272.8,3804,3542,12,5983,0,3691,45,3,3,7,0,0,15.0,2.0,272.0,384.75,5264.0,4575.0,24.0,9284.0,0.0,4963.0,45.0,5,3,10,0,0,171627713,83,3,0,230.2,194.2,1303,1787,0,1688,162,3107,0,1,1,2,1,1,6,0,236.7,252.5,2280,3114,0,2769,353,5993,0,1,3,5,3,1,19,0,244.07,304.07,3744,4523,0,4403,426,8500,0,1,3,7,3,1,33.0,0.0,251.9,356.8,4972.0,5886.0,0.0,5313.0,1052.0,10126.0,0.0,1,4,10,3,1,221990709,33,21,8,311.6,304.0,2046,1692,0,2956,0,990,0,2,0,3,1,1,51,10,366.7,439.6,4085,3100,0,6671,0,3415,0,4,2,7,1,2,94,10,400.53,420.8,6755,4987,5,7933,0,4242,716,4,2,9,1,2,113.0,11.0,421.55,469.85,9022.0,6279.0,10.0,10951.0,0.0,8038.0,1472.0,4,4,11,1,2,880868638,59,28,7,324.4,401.2,1856,2327,1,1557,0,2748,0,0,1,4,1,1,59,8,362.7,439.1,4328,3996,8,2366,0,3875,0,1,2,7,2,2,83,8,390.6,507.07,6412,5675,22,5478,0,5424,1549,3,2,10,2,2,125.0,8.0,418.7,585.5,9575.0,7074.0,37.0,11518.0,0.0,11462.0,3430.0,5,3,13,2,2,416784721,41,21,6,304.4,278.4,2182,1968,1,1546,0,1191,0,1,0,3,0,0,53,19,357.4,389.6,4494,3720,6,4446,0,2874,0,2,0,6,0,0,96,19,397.8,425.93,7283,5121,11,6495,0,4263,685,4,1,9,0,0,155.0,19.0,434.15,656.6,10562.0,6534.0,16.0,9682.0,0.0,6963.0,685.0,8,1,14,0,0,3,3,0.28,0.72,266,-266,0,0,10,10,0.28,0.72,-1274,1274,0,0,11,16,0.27,0.73,-4440,4440,2,0,14.0,19.0,0.28,0.72,-4663.0,4663.0,3,0
